0.0076
-0.0077
0.0001
0.0148
0.0021
-0.0003
0.0063
0.0022
-0.0038
-0.0140
0.0011
0.0097
-0.0086
-0.0022
-0.0036
-0.0039
-0.0067
-0.0006
-0.0041
0.0059
-0.0069
0.0100
-0.0074
0.0024
