0.0181
-0.0001
0.0181
0.0060
-0.0364
-0.1152
-0.0122
0.0484
-0.0513
-0.0774
-0.0948
0.1663
-0.0339
-0.1296
0.0096
0.1489
0.0000
0.0000
0.1667
-0.0333
0.0167
0.0333
0.2500
0.0667
