0.0484
0.1211
0.2484
0.0302
0.1393
-0.0607
0.2484
0.1696
-0.0078
0.0967
0.0270
0.1054
0.0967
0.1750
0.1141
0.1489
0.0667
0.0167
0.1000
0.2500
0.2500
0.1167
0.0333
0.1833
