0.0080
0.0600
0.0120
-0.0200
-0.0280
0.0040
-0.0520
-0.0120
-0.0040
0.0360
0.0320
-0.0240
-0.1360
-0.0760
-0.0720
0.0680
0.0920
-0.0160
0.0880
-0.0600
0.0200
-0.0200
-0.0080
0.0400
0.0200
-0.1440
-0.1040
0.0240
-0.0160
0.0120
0.0040
-0.0360
0.1040
-0.0640
0.0240
-0.0120
0.0160
-0.0280
0.0200
0.0880
-0.0680
-0.0920
-0.0280
0.2400
-0.0840
-0.0600
-0.0200
-0.0040
0.0320
-0.1080
0.0240
-0.0320
0.0360
0.1680
0.0560
0.0320
-0.0440
0.0680
0.0520
-0.0080
