0.0074
-0.0090
0.0048
-0.0044
-0.0038
0.0055
-0.0014
0.0043
-0.0057
0.0036
-0.0020
0.0069
-0.0058
-0.0035
-0.0054
-0.0092
0.0007
0.0066
0.0069
-0.0124
-0.0008
-0.0064
0.0056
0.0029
-0.0190
0.0100
0.0091
-0.0051
0.0005
-0.0064
0.0025
0.0024
0.0011
0.0020
-0.0076
-0.0076
-0.0091
0.0059
-0.0005
-0.0012
0.0003
0.0068
0.0017
0.0029
-0.0040
0.0008
0.0091
0.0052
0.0102
-0.0027
-0.0060
-0.0004
-0.0046
-0.0062
0.0078
-0.0081
0.0018
0.0048
0.0131
0.0051
