22.0000,16.0000,0.3600,0.6041
22.0000,10.0000,0.2913,-0.3908
22.0000,22.0000,0.2717,-0.1251
22.0000,19.0000,-0.2229,0.8957
22.0000,23.0000,0.2010,-0.1251
