-0.0029,0.0368,-0.0496,-0.0146,0.0041,-0.0380,-0.0029,0.0088,-0.0677,0.0564,0.0229,0.0732,-0.0207,0.0195,-0.0241,-0.0274,-0.0046,-0.1780,0.0982,-0.0303,0.0147,0.0083,-0.0110,0.0018
-0.0076,0.0158,-0.0146,-0.0309,0.0578,-0.0426,0.0251,0.0531,-0.0107,-0.0040,0.0430,0.0162,0.0296,-0.0140,0.0464,-0.0006,0.1110,0.0339,-0.0431,-0.1202,-0.0174,0.0725,0.1560,-0.0817
0.0228,-0.0029,0.0111,-0.0496,-0.0636,-0.0263,-0.0123,0.0088,0.0296,0.0531,0.0262,0.0765,-0.0844,-0.0308,-0.0475,-0.0341,0.0339,0.0147,0.0660,0.0660,0.0982,0.0339,0.0660,0.1624
-0.0543,0.0111,0.0017,0.0158,-0.0753,0.0391,-0.0847,-0.0263,-0.0777,0.0765,-0.0006,0.0430,-0.0006,-0.0107,-0.0174,0.0262,0.0532,-0.0881,-0.0174,-0.0367,0.0660,0.1303,0.0853,-0.0688
-0.0286,0.0228,0.0041,0.0111,0.0017,-0.0193,-0.0590,0.0368,-0.0274,-0.0308,0.0229,0.0363,-0.0107,0.0028,-0.1146,0.0564,-0.0303,-0.0752,-0.0495,-0.0495,-0.0046,0.0404,-0.0239,0.0083
-0.0193,0.0017,-0.0193,-0.0636,-0.0006,0.0181,0.0134,-0.0216,0.0028,0.0598,-0.0576,0.0329,0.0732,-0.1079,-0.1180,0.1336,-0.0303,0.0211,-0.0239,-0.0174,0.0147,0.1046,0.0083,-0.0752
-0.0333,0.0368,0.0088,-0.1220,-0.0333,-0.0193,-0.0286,-0.0333,-0.0543,-0.0207,-0.0140,0.0933,0.1000,-0.1180,-0.0811,-0.0174,0.0275,-0.1009,-0.1266,0.0596,0.1688,-0.0817,0.0596,-0.0881
0.0531,0.0578,-0.0286,0.0905,-0.0520,-0.0123,-0.0006,0.0158,-0.0408,-0.1314,0.0296,0.1168,-0.0174,-0.0643,-0.0274,0.0598,-0.0239,-0.0303,0.0275,-0.0688,0.0211,-0.1651,0.1046,0.0339
-0.0107,-0.0006,-0.0174,-0.0207,-0.0241,0.0061,-0.0979,0.0095,-0.1089,-0.0945,-0.0607,0.0260,-0.0222,-0.0222,-0.0896,-0.0029,-0.1422,-0.0777,0.0699,-0.0039,-0.0408,-0.0223,-0.0592,0.0976
0.0195,-0.0140,-0.0040,0.0464,0.0329,0.0363,-0.0006,0.0061,0.0404,0.0308,-0.0270,-0.0029,0.0308,-0.0848,-0.0511,0.0115,0.0515,-0.0961,0.1437,-0.0684,0.0791,-0.1422,0.0976,0.0607
-0.0341,0.0363,0.0262,-0.0408,0.0095,0.0195,0.0061,-0.0241,-0.1282,0.0260,0.0308,0.1897,0.0019,0.0019,0.0260,-0.0367,-0.0869,-0.0500,-0.0039,-0.1330,0.0515,0.1714,0.1345,-0.0039
0.0430,0.0832,0.0900,0.0464,0.0229,0.0665,0.1168,0.0464,-0.0318,-0.0318,0.0549,0.2234,-0.0029,0.0115,0.0260,0.1319,0.0330,-0.1238,0.0423,-0.1145,0.0884,0.0330,0.2636,0.1068
-0.0543,0.0464,0.0363,0.0028,0.0128,-0.0040,-0.0341,-0.0408,-0.0222,-0.0848,-0.0800,0.0019,0.0356,0.0211,-0.0848,0.0260,0.0699,0.0146,-0.0223,-0.1145,0.0515,0.0238,0.2636,-0.0592
-0.0341,-0.0341,-0.0375,-0.0475,-0.0509,-0.0844,-0.0643,-0.0073,-0.0463,-0.0270,-0.0270,-0.0463,-0.0270,-0.0463,-0.0078,0.0693,-0.1607,0.0515,-0.0592,0.0330,-0.0869,0.0515,0.1345,0.1437
-0.0375,-0.0341,-0.0710,-0.1347,-0.0543,-0.0308,-0.0744,-0.1280,-0.0029,-0.0463,-0.0222,-0.0222,-0.2101,-0.0029,-0.1185,-0.0848,-0.0039,-0.0777,-0.0408,0.0423,0.0515,-0.1791,0.0423,-0.0131
0.0430,0.0195,0.0598,-0.0475,-0.0140,0.0900,-0.0341,-0.0140,0.1078,0.0115,-0.0126,0.0211,0.0500,-0.0029,-0.1523,-0.0126,0.0423,-0.0223,0.1714,0.0976,0.0791,-0.0869,0.1253,-0.0592
-0.0046,0.0147,0.0468,0.0404,0.0339,-0.1202,-0.0817,0.1945,-0.1514,0.1068,-0.0131,0.0054,-0.0315,-0.0131,-0.1145,0.1068,0.0421,0.0950,-0.0992,-0.0816,0.1480,0.0067,0.0774,-0.0816
-0.0945,-0.0239,-0.1202,0.0083,-0.1009,-0.1073,-0.0752,-0.0174,-0.0131,-0.0039,0.0699,0.0146,-0.1053,-0.0223,-0.0500,-0.0039,0.0421,-0.1699,0.1480,-0.1522,-0.0639,0.0244,0.0950,0.0421
