22.0000,16.0000,0.3600,-0.1986
22.0000,10.0000,0.2913,0.6740
22.0000,22.0000,0.2717,0.4425
22.0000,19.0000,-0.2229,0.1219
22.0000,23.0000,0.2010,0.6028
