-0.2674,0.1567,0.1375,-0.1517,-0.0360,-0.1324,0.1375,0.0604,-0.2801,-0.0863,-0.1139,-0.0863,0.1629,-0.0586,-0.1693,0.0799,-0.0986,-0.2047,-0.2047,0.2195,0.1135,0.0074,-0.0986,-0.0986
0.0796,-0.1324,-0.0168,-0.0939,0.0025,-0.2481,0.2146,0.1182,-0.1693,0.1353,0.0522,0.2183,-0.0032,0.0799,0.0245,-0.0309,-0.0456,-0.0986,0.0604,-0.0986,0.3256,0.0074,-0.0456,0.1135
0.0604,0.0411,0.2531,0.2146,0.2724,0.0604,0.3688,0.0989,0.1629,0.1076,0.0799,0.1906,0.3014,0.5506,0.2460,0.0245,-0.1516,0.1665,0.0074,0.1665,0.0074,-0.2577,-0.3637,0.2725
-0.1324,-0.0746,0.0796,-0.0360,0.0604,-0.1710,0.0604,-0.1324,-0.1693,-0.0032,0.0522,-0.0863,0.0245,0.1076,-0.1416,-0.1139,0.0604,-0.2577,0.0074,-0.2577,0.0074,-0.2577,-0.0986,0.2725
0.0218,0.2146,0.2339,0.0604,0.0025,-0.3252,0.1182,0.1182,-0.1416,-0.0586,-0.0032,-0.0309,0.1906,0.0245,0.1353,0.2737,0.0074,-0.3107,0.1135,0.2195,0.1135,0.3786,-0.0986,0.0604
-0.1710,-0.2096,-0.1517,-0.3445,-0.0939,-0.1517,0.0989,0.0411,-0.2524,-0.0032,-0.0863,-0.2801,-0.2524,-0.1970,-0.1693,-0.1970,0.0604,-0.0456,-0.2577,-0.1516,-0.0456,-0.0456,-0.0456,0.0604
0.0411,0.4459,0.5038,0.0796,0.0604,0.0218,0.2531,0.2917,0.2737,0.0245,-0.1416,0.3568,-0.0032,0.0522,0.1353,0.3291,-0.2047,0.0604,0.1135,-0.0986,0.2195,0.2195,-0.0456,0.0074
-0.2288,0.1182,0.1760,0.0218,0.1760,0.1567,0.0411,0.1953,0.0799,0.0245,-0.0309,0.2183,-0.0309,-0.0309,-0.0309,0.0522,-0.2577,0.0074,0.0604,0.3786,0.3786,0.0074,0.3256,0.4316
0.1353,-0.1970,0.2460,-0.1970,-0.1416,-0.1693,0.0522,0.0522,-0.2842,-0.0058,-0.4035,0.1533,-0.1649,-0.1251,-0.1251,-0.1649,-0.3146,-0.2385,-0.0100,0.0661,-0.3146,-0.0100,-0.3146,0.2184
0.1076,-0.0032,-0.0032,-0.0586,-0.0309,-0.0309,-0.2247,-0.0032,-0.3239,-0.0456,-0.1251,0.2328,0.1930,0.0737,0.0340,0.1135,0.2184,-0.4669,-0.0100,0.2946,-0.0862,0.2946,0.6753,0.2946
-0.1693,-0.0586,0.0245,-0.1970,0.0799,-0.3355,0.0245,-0.0309,-0.1251,-0.0058,-0.2046,-0.2444,-0.0853,0.2328,0.0340,0.1930,0.5992,-0.4669,0.2184,-0.0100,-0.0862,0.4469,-0.3146,-0.3146
