16.0000,22.0000,-0.0959,0.0756
17.0000,17.0000,-0.0946,0.3829
17.0000,23.0000,0.0725,0.2292
20.0000,23.0000,-0.0716,-0.1088
22.0000,1.0000,-0.0628,-0.0502
