21.0000,19.0000,0.3400,-0.0208
21.0000,16.0000,-0.3300,-0.0208
23.0000,16.0000,-0.3084,-0.2167
18.0000,11.0000,0.2623,0.2146
21.0000,8.0000,0.2288,0.3158
