21.0000,19.0000,0.3400,0.2474
21.0000,16.0000,-0.3300,0.2474
23.0000,16.0000,-0.3084,0.0692
18.0000,11.0000,0.2623,0.0131
21.0000,8.0000,0.2288,-0.3553
