21.0000,3.0000,0.0944,-0.0490
20.0000,11.0000,0.0791,-0.0089
23.0000,21.0000,0.0736,0.1280
23.0000,12.0000,-0.0599,0.2049
18.0000,3.0000,-0.0530,-0.1428
