55.0000,27.0000,-0.0939,-0.0397
49.0000,44.0000,-0.0869,0.0564
44.0000,46.0000,-0.0775,0.0083
57.0000,39.0000,0.0773,0.2484
44.0000,20.0000,-0.0720,-0.0877
