57.0000,50.0000,-0.1044,0.7110
57.0000,37.0000,0.1002,-0.2920
43.0000,7.0000,0.0878,0.1800
44.0000,24.0000,-0.0862,0.4750
53.0000,40.0000,-0.0852,0.1210
